sample	group	seqs_pct	seqs	bases_pct	bases
roundaspike/tag/neb+rlb/1	Flu-A-H1N1-NC	0.00	0	0.00	0
roundaspike/tag/neb+rlb/1	HCoV-229E	0.00	0	0.00	0
roundaspike/tag/neb+rlb/1	HMPV	0.00	0	0.00	0
roundaspike/tag/neb+rlb/1	SARS-CoV-2	0.00	0	0.00	0
roundaspike/tag/neb+rlb/2	unclassified	99.97	2656572	99.93	999511016
roundaspike/tag/neb+rlb/2	Flu-A-H3N2	0.03	800	0.06	625419
roundaspike/tag/neb+rlb/2	AdV-3	0.00	6	0.00	5025
roundaspike/tag/neb+rlb/2	AdV-1	0.00	4	0.00	2515
roundaspike/tag/neb+rlb/2	HPIV-3	0.00	4	0.00	6867
roundaspike/tag/neb+rlb/2	ambiguous	0.00	3	0.00	4202
roundaspike/tag/neb+rlb/2	Flu-B	0.00	2	0.00	1390
roundaspike/tag/neb+rlb/2	HPIV-2	0.00	2	0.00	3978
roundaspike/tag/neb+rlb/2	HPIV-1	0.00	1	0.00	2726
roundaspike/tag/neb+rlb/2	HPIV-4	0.00	1	0.00	935
roundaspike/tag/neb+rlb/2	HRV-1A	0.00	1	0.00	1138
roundaspike/tag/neb+rlb/2	RSV-A	0.00	1	0.00	642
roundaspike/tag/neb+rlb/2	AdV-31	0.00	0	0.00	0
roundaspike/tag/neb+rlb/2	Flu-A-H1N1-NC	0.00	0	0.00	0
roundaspike/tag/neb+rlb/2	Flu-A-H1N1-NY	0.00	0	0.00	0
roundaspike/tag/neb+rlb/2	HCoV-229E	0.00	0	0.00	0
roundaspike/tag/neb+rlb/2	HMPV	0.00	0	0.00	0
roundaspike/tag/neb+rlb/2	SARS-CoV-2	0.00	0	0.00	0
roundaspike/tag/neb+rlb/3	unclassified	99.91	246276	99.79	53223701
roundaspike/tag/neb+rlb/3	Flu-A-H3N2	0.07	171	0.14	73277
roundaspike/tag/neb+rlb/3	HPIV-3	0.00	9	0.02	8878
roundaspike/tag/neb+rlb/3	AdV-3	0.00	8	0.01	6961
roundaspike/tag/neb+rlb/3	HPIV-2	0.00	8	0.01	6970
roundaspike/tag/neb+rlb/3	Flu-A-H1N1-NC	0.00	4	0.01	3135
roundaspike/tag/neb+rlb/3	Flu-B	0.00	4	0.00	1800
roundaspike/tag/neb+rlb/3	AdV-1	0.00	3	0.00	1298
roundaspike/tag/neb+rlb/3	RSV-A	0.00	3	0.01	3218
roundaspike/tag/neb+rlb/3	AdV-31	0.00	2	0.00	1839
roundaspike/tag/neb+rlb/3	HPIV-1	0.00	2	0.00	2408
roundaspike/tag/neb+rlb/3	HRV-1A	0.00	2	0.00	863
roundaspike/tag/neb+rlb/3	ambiguous	0.00	2	0.00	1482
roundaspike/tag/neb+rlb/3	Flu-A-H1N1-NY	0.00	1	0.00	872
roundaspike/tag/neb+rlb/3	HCoV-229E	0.00	0	0.00	0
roundaspike/tag/neb+rlb/3	HMPV	0.00	0	0.00	0
roundaspike/tag/neb+rlb/3	HPIV-4	0.00	0	0.00	0
roundaspike/tag/neb+rlb/3	SARS-CoV-2	0.00	0	0.00	0
roundaspike/tag/neb+rlb/neg	unclassified	99.52	2473364	99.13	991352919
roundaspike/tag/neb+rlb/neg	Flu-A-H3N2	0.48	11919	0.87	8711690
roundaspike/tag/neb+rlb/neg	HPIV-2	0.00	3	0.00	5714
roundaspike/tag/neb+rlb/neg	HPIV-1	0.00	2	0.00	2761
roundaspike/tag/neb+rlb/neg	HPIV-3	0.00	2	0.00	3078
roundaspike/tag/neb+rlb/neg	AdV-3	0.00	1	0.00	1252
roundaspike/tag/neb+rlb/neg	Flu-A-H1N1-NC	0.00	1	0.00	599
roundaspike/tag/neb+rlb/neg	Flu-B	0.00	1	0.00	782
roundaspike/tag/neb+rlb/neg	HMPV	0.00	1	0.00	745
roundaspike/tag/neb+rlb/neg	HPIV-4	0.00	1	0.00	357
roundaspike/tag/neb+rlb/neg	ambiguous	0.00	1	0.00	1382
roundaspike/tag/neb+rlb/neg	AdV-1	0.00	0	0.00	0
roundaspike/tag/neb+rlb/neg	AdV-31	0.00	0	0.00	0
roundaspike/tag/neb+rlb/neg	Flu-A-H1N1-NY	0.00	0	0.00	0
roundaspike/tag/neb+rlb/neg	HCoV-229E	0.00	0	0.00	0
roundaspike/tag/neb+rlb/neg	HRV-1A	0.00	0	0.00	0
roundaspike/tag/neb+rlb/neg	RSV-A	0.00	0	0.00	0
roundaspike/tag/neb+rlb/neg	SARS-CoV-2	0.00	0	0.00	0
smart9nspike/full/neb/1	unclassified	86.81	1278977	83.79	837958126
smart9nspike/full/neb/1	AdV-3	2.53	37255	2.94	29383003
smart9nspike/full/neb/1	HPIV-2	1.89	27878	2.51	25056963
smart9nspike/full/neb/1	AdV-1	1.61	23697	1.68	16775923
smart9nspike/full/neb/1	Flu-A-H1N1-NC	1.06	15567	1.26	12614707
smart9nspike/full/neb/1	HPIV-3	0.97	14304	1.40	13983857
smart9nspike/full/neb/1	ambiguous	0.87	12855	1.24	12382177
smart9nspike/full/neb/1	Flu-B	0.64	9455	0.63	6347532
smart9nspike/full/neb/1	RSV-A	0.53	7868	0.65	6489549
smart9nspike/full/neb/1	AdV-31	0.50	7433	0.51	5094408
smart9nspike/full/neb/1	HPIV-1	0.47	6959	0.73	7286602
smart9nspike/full/neb/1	HMPV	0.46	6844	0.60	6026446
smart9nspike/full/neb/1	Flu-A-H3N2	0.39	5709	0.49	4899764
smart9nspike/full/neb/1	HRV-1A	0.36	5368	0.45	4467425
smart9nspike/full/neb/1	Flu-A-H1N1-NY	0.35	5094	0.40	3993096
smart9nspike/full/neb/1	HCoV-229E	0.34	5082	0.44	4387320
smart9nspike/full/neb/1	HPIV-4	0.13	1978	0.19	1915994
smart9nspike/full/neb/1	SARS-CoV-2	0.07	965	0.10	1008425
smart9nspike/full/neb/2	unclassified	99.87	1979453	99.83	998580887
smart9nspike/full/neb/2	Flu-A-H3N2	0.12	2334	0.15	1544112
smart9nspike/full/neb/2	AdV-3	0.00	26	0.00	23290
smart9nspike/full/neb/2	HPIV-2	0.00	19	0.00	19381
smart9nspike/full/neb/2	Flu-A-H1N1-NC	0.00	17	0.00	17776
smart9nspike/full/neb/2	AdV-1	0.00	14	0.00	10409
smart9nspike/full/neb/2	HPIV-3	0.00	14	0.00	19737
smart9nspike/full/neb/2	ambiguous	0.00	11	0.00	11053
smart9nspike/full/neb/2	HPIV-1	0.00	9	0.00	12306
smart9nspike/full/neb/2	AdV-31	0.00	7	0.00	4799
smart9nspike/full/neb/2	Flu-A-H1N1-NY	0.00	7	0.00	5512
smart9nspike/full/neb/2	HCoV-229E	0.00	7	0.00	6178
smart9nspike/full/neb/2	RSV-A	0.00	7	0.00	5806
smart9nspike/full/neb/2	Flu-B	0.00	4	0.00	2102
smart9nspike/full/neb/2	HMPV	0.00	4	0.00	3135
smart9nspike/full/neb/2	HRV-1A	0.00	4	0.00	3976
smart9nspike/full/neb/2	HPIV-4	0.00	3	0.00	2414
smart9nspike/full/neb/2	SARS-CoV-2	0.00	0	0.00	0
smart9nspike/full/neb/3	unclassified	99.38	1203200	99.31	993107835
smart9nspike/full/neb/3	Flu-A-H3N2	0.12	1411	0.15	1481006
smart9nspike/full/neb/3	AdV-3	0.09	1094	0.09	948058
smart9nspike/full/neb/3	HPIV-2	0.08	994	0.09	934270
smart9nspike/full/neb/3	AdV-1	0.05	643	0.05	512217
smart9nspike/full/neb/3	HPIV-3	0.05	593	0.06	588792
smart9nspike/full/neb/3	Flu-A-H1N1-NC	0.05	572	0.05	508286
smart9nspike/full/neb/3	RSV-A	0.03	323	0.03	269946
smart9nspike/full/neb/3	Flu-B	0.03	303	0.02	225760
smart9nspike/full/neb/3	ambiguous	0.02	273	0.03	288056
smart9nspike/full/neb/3	HMPV	0.02	237	0.02	218299
smart9nspike/full/neb/3	HPIV-1	0.02	234	0.02	244036
smart9nspike/full/neb/3	Flu-A-H1N1-NY	0.02	208	0.02	190478
smart9nspike/full/neb/3	HRV-1A	0.02	202	0.02	164090
smart9nspike/full/neb/3	AdV-31	0.02	191	0.01	147518
smart9nspike/full/neb/3	HCoV-229E	0.01	119	0.01	104779
smart9nspike/full/neb/3	HPIV-4	0.01	90	0.01	79498
smart9nspike/full/neb/3	SARS-CoV-2	0.00	31	0.00	36391
smart9nspike/full/neb/neg	unclassified	98.75	1498	98.02	1061507
smart9nspike/full/neb/neg	AdV-3	0.26	4	0.57	6133
smart9nspike/full/neb/neg	Flu-A-H3N2	0.20	3	0.42	4600
smart9nspike/full/neb/neg	HCoV-229E	0.20	3	0.33	3568
smart9nspike/full/neb/neg	HPIV-3	0.20	3	0.25	2707
smart9nspike/full/neb/neg	AdV-1	0.13	2	0.14	1489
smart9nspike/full/neb/neg	HPIV-2	0.13	2	0.14	1532
smart9nspike/full/neb/neg	AdV-31	0.07	1	0.09	964
smart9nspike/full/neb/neg	Flu-A-H1N1-NC	0.07	1	0.04	439
smart9nspike/full/neb/neg	Flu-A-H1N1-NY	0.00	0	0.00	0
smart9nspike/full/neb/neg	Flu-B	0.00	0	0.00	0
smart9nspike/full/neb/neg	HMPV	0.00	0	0.00	0
smart9nspike/full/neb/neg	HPIV-1	0.00	0	0.00	0
smart9nspike/full/neb/neg	HPIV-4	0.00	0	0.00	0
smart9nspike/full/neb/neg	HRV-1A	0.00	0	0.00	0
smart9nspike/full/neb/neg	RSV-A	0.00	0	0.00	0
smart9nspike/full/neb/neg	SARS-CoV-2	0.00	0	0.00	0
smart9nspike/full/neb/neg	ambiguous	0.00	0	0.00	0
smart9nspike/tag/neb/1	unclassified	83.66	1132647	81.44	814572729
smart9nspike/tag/neb/1	AdV-3	3.10	41949	3.36	33637035
smart9nspike/tag/neb/1	HPIV-2	2.26	30540	2.62	26245191
smart9nspike/tag/neb/1	AdV-1	1.53	20670	1.61	16099228
smart9nspike/tag/neb/1	HPIV-3	1.46	19763	1.86	18587817
smart9nspike/tag/neb/1	Flu-A-H1N1-NC	1.44	19438	1.60	15960028
smart9nspike/tag/neb/1	ambiguous	1.11	15044	1.38	13841038
smart9nspike/tag/neb/1	Flu-B	0.80	10837	0.78	7805911
smart9nspike/tag/neb/1	RSV-A	0.74	10009	0.83	8271569
smart9nspike/tag/neb/1	Flu-A-H3N2	0.63	8588	0.73	7331809
smart9nspike/tag/neb/1	HMPV	0.63	8540	0.75	7532141
smart9nspike/tag/neb/1	HPIV-1	0.59	7952	0.78	7758161
smart9nspike/tag/neb/1	AdV-31	0.55	7399	0.52	5171065
smart9nspike/tag/neb/1	Flu-A-H1N1-NY	0.43	5824	0.48	4768336
smart9nspike/tag/neb/1	HCoV-229E	0.43	5761	0.51	5052381
smart9nspike/tag/neb/1	HRV-1A	0.39	5278	0.42	4246449
smart9nspike/tag/neb/1	HPIV-4	0.21	2867	0.26	2627352
smart9nspike/tag/neb/1	SARS-CoV-2	0.05	729	0.06	645214
smart9nspike/tag/neb/2	unclassified	99.88	2013740	99.84	998824620
smart9nspike/tag/neb/2	Flu-A-H3N2	0.12	2345	0.15	1514072
smart9nspike/tag/neb/2	AdV-3	0.00	30	0.00	24221
smart9nspike/tag/neb/2	Flu-A-H1N1-NC	0.00	20	0.00	17517
smart9nspike/tag/neb/2	HPIV-3	0.00	17	0.00	17242
smart9nspike/tag/neb/2	HPIV-2	0.00	16	0.00	16081
smart9nspike/tag/neb/2	AdV-1	0.00	12	0.00	10890
smart9nspike/tag/neb/2	Flu-B	0.00	10	0.00	7059
smart9nspike/tag/neb/2	HPIV-1	0.00	8	0.00	9999
smart9nspike/tag/neb/2	AdV-31	0.00	6	0.00	3996
smart9nspike/tag/neb/2	RSV-A	0.00	6	0.00	5251
smart9nspike/tag/neb/2	ambiguous	0.00	5	0.00	5961
smart9nspike/tag/neb/2	Flu-A-H1N1-NY	0.00	4	0.00	6991
smart9nspike/tag/neb/2	HMPV	0.00	3	0.00	1936
smart9nspike/tag/neb/2	HPIV-4	0.00	3	0.00	1724
smart9nspike/tag/neb/2	HRV-1A	0.00	2	0.00	1188
smart9nspike/tag/neb/2	HCoV-229E	0.00	1	0.00	843
smart9nspike/tag/neb/2	SARS-CoV-2	0.00	0	0.00	0
smart9nspike/tag/neb/3	unclassified	99.41	1270236	99.32	993297032
smart9nspike/tag/neb/3	Flu-A-H3N2	0.09	1157	0.14	1377677
smart9nspike/tag/neb/3	AdV-3	0.09	1129	0.09	903801
smart9nspike/tag/neb/3	HPIV-2	0.08	978	0.09	880900
smart9nspike/tag/neb/3	HPIV-3	0.05	642	0.06	610650
smart9nspike/tag/neb/3	Flu-A-H1N1-NC	0.05	613	0.05	533363
smart9nspike/tag/neb/3	AdV-1	0.04	569	0.04	425947
smart9nspike/tag/neb/3	RSV-A	0.03	425	0.03	332994
smart9nspike/tag/neb/3	ambiguous	0.02	293	0.03	319637
smart9nspike/tag/neb/3	HPIV-1	0.02	282	0.03	259278
smart9nspike/tag/neb/3	Flu-B	0.02	268	0.02	207361
smart9nspike/tag/neb/3	HMPV	0.02	240	0.02	207094
smart9nspike/tag/neb/3	Flu-A-H1N1-NY	0.02	221	0.02	198691
smart9nspike/tag/neb/3	AdV-31	0.02	218	0.01	149752
smart9nspike/tag/neb/3	HRV-1A	0.02	203	0.02	180343
smart9nspike/tag/neb/3	HCoV-229E	0.01	180	0.02	162287
smart9nspike/tag/neb/3	HPIV-4	0.01	86	0.01	75898
smart9nspike/tag/neb/3	SARS-CoV-2	0.00	10	0.00	7425
smart9nspike/tag/neb/neg	unclassified	99.11	1454	98.57	978300
smart9nspike/tag/neb/neg	AdV-1	0.20	3	0.33	3239
smart9nspike/tag/neb/neg	HPIV-3	0.14	2	0.26	2588
smart9nspike/tag/neb/neg	AdV-3	0.07	1	0.07	728
smart9nspike/tag/neb/neg	AdV-31	0.07	1	0.08	828
smart9nspike/tag/neb/neg	Flu-A-H1N1-NC	0.07	1	0.06	586
smart9nspike/tag/neb/neg	Flu-A-H1N1-NY	0.07	1	0.07	716
smart9nspike/tag/neb/neg	Flu-A-H3N2	0.07	1	0.11	1097
smart9nspike/tag/neb/neg	HMPV	0.07	1	0.16	1566
smart9nspike/tag/neb/neg	HPIV-1	0.07	1	0.14	1393
smart9nspike/tag/neb/neg	SARS-CoV-2	0.07	1	0.14	1420
smart9nspike/tag/neb/neg	Flu-B	0.00	0	0.00	0
smart9nspike/tag/neb/neg	HCoV-229E	0.00	0	0.00	0
smart9nspike/tag/neb/neg	HPIV-2	0.00	0	0.00	0
smart9nspike/tag/neb/neg	HPIV-4	0.00	0	0.00	0
smart9nspike/tag/neb/neg	HRV-1A	0.00	0	0.00	0
smart9nspike/tag/neb/neg	RSV-A	0.00	0	0.00	0
smart9nspike/tag/neb/neg	ambiguous	0.00	0	0.00	0
smart9nspike/tag/rlb/1	unclassified	99.98	224298	99.95	49937610
smart9nspike/tag/rlb/1	Flu-A-H3N2	0.01	12	0.01	5410
smart9nspike/tag/rlb/1	AdV-1	0.00	4	0.00	2026
smart9nspike/tag/rlb/1	AdV-3	0.00	4	0.00	2247
smart9nspike/tag/rlb/1	HPIV-2	0.00	4	0.01	2869
smart9nspike/tag/rlb/1	HPIV-3	0.00	4	0.01	6255
smart9nspike/tag/rlb/1	Flu-A-H1N1-NC	0.00	3	0.00	2350
smart9nspike/tag/rlb/1	Flu-A-H1N1-NY	0.00	1	0.00	883
smart9nspike/tag/rlb/1	Flu-B	0.00	1	0.00	457
smart9nspike/tag/rlb/1	HPIV-1	0.00	1	0.00	812
smart9nspike/tag/rlb/1	HRV-1A	0.00	1	0.00	1679
smart9nspike/tag/rlb/1	RSV-A	0.00	1	0.00	538
smart9nspike/tag/rlb/1	SARS-CoV-2	0.00	1	0.00	1862
smart9nspike/tag/rlb/1	AdV-31	0.00	0	0.00	0
smart9nspike/tag/rlb/1	HCoV-229E	0.00	0	0.00	0
smart9nspike/tag/rlb/1	HMPV	0.00	0	0.00	0
smart9nspike/tag/rlb/1	HPIV-4	0.00	0	0.00	0
smart9nspike/tag/rlb/1	ambiguous	0.00	0	0.00	0
smart9nspike/tag/rlb/2	unclassified	99.99	2217557	99.98	999890566
smart9nspike/tag/rlb/2	Flu-A-H3N2	0.01	206	0.01	109792
smart9nspike/tag/rlb/2	AdV-1	0.00	18	0.00	17573
smart9nspike/tag/rlb/2	HPIV-3	0.00	6	0.00	14438
smart9nspike/tag/rlb/2	HPIV-2	0.00	4	0.00	8269
smart9nspike/tag/rlb/2	Flu-A-H1N1-NC	0.00	3	0.00	2187
smart9nspike/tag/rlb/2	ambiguous	0.00	3	0.00	4632
smart9nspike/tag/rlb/2	AdV-31	0.00	2	0.00	2507
smart9nspike/tag/rlb/2	HMPV	0.00	2	0.00	6717
smart9nspike/tag/rlb/2	HPIV-4	0.00	2	0.00	1293
smart9nspike/tag/rlb/2	HRV-1A	0.00	2	0.00	2547
smart9nspike/tag/rlb/2	AdV-3	0.00	1	0.00	1156
smart9nspike/tag/rlb/2	Flu-A-H1N1-NY	0.00	1	0.00	1700
smart9nspike/tag/rlb/2	Flu-B	0.00	1	0.00	1402
smart9nspike/tag/rlb/2	HCoV-229E	0.00	1	0.00	1522
smart9nspike/tag/rlb/2	SARS-CoV-2	0.00	1	0.00	2979
smart9nspike/tag/rlb/2	HPIV-1	0.00	0	0.00	0
smart9nspike/tag/rlb/2	RSV-A	0.00	0	0.00	0
smart9nspike/tag/rlb/3	unclassified	99.98	165065	99.93	39538188
smart9nspike/tag/rlb/3	Flu-A-H3N2	0.00	8	0.01	4996
smart9nspike/tag/rlb/3	HPIV-2	0.00	5	0.01	5062
smart9nspike/tag/rlb/3	Flu-A-H1N1-NC	0.00	4	0.01	3294
smart9nspike/tag/rlb/3	AdV-1	0.00	3	0.00	1386
smart9nspike/tag/rlb/3	AdV-3	0.00	3	0.01	2129
smart9nspike/tag/rlb/3	Flu-B	0.00	3	0.00	1877
smart9nspike/tag/rlb/3	HPIV-3	0.00	3	0.01	2041
smart9nspike/tag/rlb/3	AdV-31	0.00	2	0.00	1451
smart9nspike/tag/rlb/3	Flu-A-H1N1-NY	0.00	1	0.00	1401
smart9nspike/tag/rlb/3	HMPV	0.00	1	0.00	346
smart9nspike/tag/rlb/3	HRV-1A	0.00	1	0.00	1928
smart9nspike/tag/rlb/3	RSV-A	0.00	1	0.00	1333
smart9nspike/tag/rlb/3	SARS-CoV-2	0.00	1	0.00	1682
smart9nspike/tag/rlb/3	HCoV-229E	0.00	0	0.00	0
smart9nspike/tag/rlb/3	HPIV-1	0.00	0	0.00	0
smart9nspike/tag/rlb/3	HPIV-4	0.00	0	0.00	0
smart9nspike/tag/rlb/3	ambiguous	0.00	0	0.00	0
smart9nspike/tag/rlb/neg	unclassified	99.25	1315	98.96	928345
smart9nspike/tag/rlb/neg	Flu-A-H3N2	0.23	3	0.30	2828
smart9nspike/tag/rlb/neg	RSV-A	0.15	2	0.24	2258
smart9nspike/tag/rlb/neg	AdV-1	0.08	1	0.14	1357
smart9nspike/tag/rlb/neg	AdV-3	0.08	1	0.10	982
smart9nspike/tag/rlb/neg	Flu-A-H1N1-NC	0.08	1	0.02	194
smart9nspike/tag/rlb/neg	HPIV-2	0.08	1	0.07	694
smart9nspike/tag/rlb/neg	ambiguous	0.08	1	0.15	1411
smart9nspike/tag/rlb/neg	AdV-31	0.00	0	0.00	0
smart9nspike/tag/rlb/neg	Flu-A-H1N1-NY	0.00	0	0.00	0
smart9nspike/tag/rlb/neg	Flu-B	0.00	0	0.00	0
smart9nspike/tag/rlb/neg	HCoV-229E	0.00	0	0.00	0
smart9nspike/tag/rlb/neg	HMPV	0.00	0	0.00	0
smart9nspike/tag/rlb/neg	HPIV-1	0.00	0	0.00	0
smart9nspike/tag/rlb/neg	HPIV-3	0.00	0	0.00	0
smart9nspike/tag/rlb/neg	HPIV-4	0.00	0	0.00	0
smart9nspike/tag/rlb/neg	HRV-1A	0.00	0	0.00	0
smart9nspike/tag/rlb/neg	SARS-CoV-2	0.00	0	0.00	0
smart9nspike/tag/neb+rlb/1	unclassified	99.92	609702	99.84	127753212
smart9nspike/tag/neb+rlb/1	Flu-A-H3N2	0.05	327	0.07	89568
smart9nspike/tag/neb+rlb/1	HPIV-2	0.01	38	0.02	27218
smart9nspike/tag/neb+rlb/1	AdV-3	0.01	37	0.02	19838
smart9nspike/tag/neb+rlb/1	AdV-1	0.00	22	0.01	11342
smart9nspike/tag/neb+rlb/1	HPIV-3	0.00	15	0.01	11113
smart9nspike/tag/neb+rlb/1	Flu-B	0.00	14	0.00	5216
smart9nspike/tag/neb+rlb/1	Flu-A-H1N1-NC	0.00	12	0.01	7804
smart9nspike/tag/neb+rlb/1	RSV-A	0.00	11	0.01	7595
smart9nspike/tag/neb+rlb/1	HRV-1A	0.00	8	0.00	3186
smart9nspike/tag/neb+rlb/1	ambiguous	0.00	6	0.00	4253
smart9nspike/tag/neb+rlb/1	HPIV-1	0.00	5	0.00	5053
smart9nspike/tag/neb+rlb/1	AdV-31	0.00	3	0.00	1964
smart9nspike/tag/neb+rlb/1	Flu-A-H1N1-NY	0.00	3	0.00	1934
smart9nspike/tag/neb+rlb/1	HPIV-4	0.00	3	0.00	3521
smart9nspike/tag/neb+rlb/1	HCoV-229E	0.00	2	0.00	685
smart9nspike/tag/neb+rlb/1	HMPV	0.00	2	0.00	2175
smart9nspike/tag/neb+rlb/1	SARS-CoV-2	0.00	2	0.00	2186
smart9nspike/tag/neb+rlb/2	unclassified	99.93	2629783	99.90	999210131
smart9nspike/tag/neb+rlb/2	Flu-A-H3N2	0.07	1826	0.10	953774
smart9nspike/tag/neb+rlb/2	AdV-3	0.00	8	0.00	6531
smart9nspike/tag/neb+rlb/2	RSV-A	0.00	7	0.00	15221
smart9nspike/tag/neb+rlb/2	Flu-A-H1N1-NC	0.00	6	0.00	5906
smart9nspike/tag/neb+rlb/2	Flu-A-H1N1-NY	0.00	4	0.00	4577
smart9nspike/tag/neb+rlb/2	HPIV-2	0.00	4	0.00	4762
smart9nspike/tag/neb+rlb/2	AdV-1	0.00	3	0.00	2786
smart9nspike/tag/neb+rlb/2	Flu-B	0.00	3	0.00	2735
smart9nspike/tag/neb+rlb/2	HCoV-229E	0.00	3	0.00	2138
smart9nspike/tag/neb+rlb/2	HPIV-1	0.00	3	0.00	5359
smart9nspike/tag/neb+rlb/2	HPIV-3	0.00	3	0.00	4874
smart9nspike/tag/neb+rlb/2	HPIV-4	0.00	3	0.00	4846
smart9nspike/tag/neb+rlb/2	HMPV	0.00	2	0.00	4153
smart9nspike/tag/neb+rlb/2	ambiguous	0.00	2	0.00	3126
smart9nspike/tag/neb+rlb/2	AdV-31	0.00	1	0.00	1134
smart9nspike/tag/neb+rlb/2	HRV-1A	0.00	1	0.00	963
smart9nspike/tag/neb+rlb/2	SARS-CoV-2	0.00	0	0.00	0
smart9nspike/tag/neb+rlb/3	unclassified	99.92	1098563	99.84	274494831
smart9nspike/tag/neb+rlb/3	Flu-A-H3N2	0.04	428	0.06	166029
smart9nspike/tag/neb+rlb/3	AdV-1	0.01	81	0.01	36120
smart9nspike/tag/neb+rlb/3	HPIV-2	0.01	78	0.02	51327
smart9nspike/tag/neb+rlb/3	AdV-3	0.01	75	0.02	41426
